ID,Product,Time
792105,ATM,7/1/2015
792105,AUTO,9/25/2015
792105,CKING,1/8/2016
792105,SVG,1/8/2016
792158,CCRD,9/8/2014
792158,CD,9/8/2014
792158,CKCRD,12/21/2014
792158,CKING,1/1/2015
792158,HMEQLC,1/1/2015
792158,MTG,1/1/2015
792158,SVG,5/3/2015
792227,ATM,5/3/2015
792242,ATM,5/3/2015
792242,CKING,5/5/2015
792242,SVG,1/8/2016
792244,CKING,1/8/2016
792244,SVG,1/8/2016
792283,CKING,1/8/2016
792283,MTG,1/8/2016
792348,CKING,12/21/2014
792375,AUTO,4/26/2015
792375,CCRD,7/1/2015
792375,CD,9/25/2015
792375,CKING,1/8/2016
792375,IRA,12/21/2014
792375,SVG,1/1/2015
792392,ATM,5/3/2015
792392,CKING,5/3/2015
792392,SVG,5/3/2015
792468,SVG,7/1/2015
792503,AUTO,7/1/2015
792503,CD,7/1/2015
792575,CKING,7/1/2015
792575,SVG,7/1/2015
792707,AUTO,9/25/2015
792707,CCRD,1/8/2016
792707,CKCRD,1/8/2016
792707,CKING,1/8/2016
792798,ATM,6/26/2016
792798,CKING,1/17/2016
792798,IRA,1/17/2016
792798,SVG,1/17/2016
793015,CD,1/17/2016
793015,CKING,1/17/2016
793015,HMEQLC,1/17/2016
793015,MTG,1/17/2016
793015,SVG,1/17/2016
793047,ATM,1/17/2016
793047,CCRD,1/17/2016
793047,CKING,1/17/2016
793047,HMEQLC,1/17/2016
793047,SVG,1/17/2016
793090,ATM,1/17/2016
793090,CD,1/17/2016
793090,CKING,1/28/2015
793090,IRA,1/28/2015
793090,SVG,1/28/2015
793141,CD,1/28/2015
793141,SVG,1/28/2015
793156,ATM,9/25/2015
793156,CKING,9/25/2015
793156,MMDA,9/25/2015
793156,SVG,9/25/2015
793251,CKCRD,1/28/2015
793251,CKING,1/28/2015
793251,MMDA,1/28/2015
793251,SVG,9/25/2015
793380,CKCRD,9/25/2015
793380,CKING,1/28/2015
793577,SVG,9/25/2015
793623,CKING,9/25/2015
793653,IRA,9/25/2015
793703,ATM,9/25/2015
793703,CKING,9/25/2015
793703,SVG,9/25/2015
793738,ATM,9/25/2015
793738,CCRD,9/25/2015
793738,CKING,9/25/2015
793738,HMEQLC,1/28/2015
793738,MMDA,1/28/2015
793936,CD,1/28/2015
793936,CKING,9/25/2015
793936,SVG,8/5/2016
794052,CCRD,8/5/2016
794052,CKING,8/5/2016
794052,SVG,9/9/2014
794069,ATM,9/9/2014
794069,CKING,9/9/2014
794069,SVG,9/19/2014
794073,CCRD,9/19/2014
794073,CKCRD,9/19/2014
794073,CKING,9/19/2014
794073,SVG,9/23/2014
794140,ATM,12/23/2014
794140,CKING,12/23/2014
794140,SVG,2/3/2015
794308,ATM,2/3/2015
794308,CD,5/11/2015
794308,CKING,5/11/2015
794308,SVG,5/11/2015
794379,ATM,5/11/2015
794379,AUTO,5/12/2015
794379,CCRD,5/12/2015
794379,CD,7/4/2015
794379,CKING,9/28/2015
794379,SVG,9/28/2015
794561,ATM,9/28/2015
794561,CKING,8/5/2016
794561,HMEQLC,8/5/2016
794561,SVG,8/5/2016
794583,ATM,9/9/2014
794583,AUTO,9/9/2014
794583,CKING,9/9/2014
794583,SVG,9/9/2014
794592,CCRD,9/19/2014
794592,CD,9/19/2014
794592,CKCRD,9/19/2014
794592,CKING,9/19/2014
794592,MTG,9/23/2014
794592,SVG,9/23/2014
794592,TRUST,12/23/2014
794613,ATM,12/23/2014
794613,CKING,12/23/2014
794613,SVG,2/3/2015
794740,CKING,2/3/2015
794903,ATM,2/3/2015
794903,CD,2/3/2015
794903,CKING,2/3/2015
794903,HMEQLC,2/3/2015
794903,IRA,2/3/2015
794903,SVG,5/11/2015
794918,CKING,5/12/2015
794918,SVG,5/12/2015
794936,CD,5/12/2015
794936,CKING,7/4/2015
795020,ATM,9/28/2015
795020,CKING,9/28/2015
795042,ATM,8/5/2016
795042,CKING,8/5/2016
795052,SVG,8/5/2016
795099,ATM,8/5/2016
795099,CKING,9/9/2014
795099,HMEQLC,9/9/2014
795099,MTG,9/9/2014
795099,SVG,9/9/2014
795116,CKING,9/9/2014
795222,ATM,9/19/2014
795222,AUTO,9/19/2014
795222,CKING,9/19/2014
795222,SVG,9/19/2014
795250,CD,9/19/2014
795250,CKING,9/19/2014
795250,SVG,9/23/2014
795333,CD,9/23/2014
795333,CKING,9/23/2014
795333,SVG,9/23/2014
795333,TRUST,9/23/2014
795342,ATM,9/23/2014
795342,CD,12/23/2014
795342,CKING,2/3/2015
795342,SVG,2/3/2015
795379,ATM,2/3/2015
795379,CKING,2/3/2015
795379,MTG,2/3/2015
795379,SVG,5/11/2015
795408,CKING,5/11/2015
795408,HMEQLC,5/11/2015
795408,MMDA,5/11/2015
795414,SVG,5/11/2015
795426,CCRD,5/11/2015
795426,CD,5/11/2015
795426,CKING,5/12/2015
795464,IRA,5/12/2015
795469,CKING,5/12/2015
795469,HMEQLC,5/12/2015
795469,SVG,5/12/2015
795481,CCRD,5/12/2015
795481,CKCRD,7/4/2015
795481,CKING,9/28/2015
795481,IRA,9/28/2015
795481,PLOAN,8/5/2016
795481,SVG,8/5/2016
795533,CKING,9/9/2014
795533,MMDA,9/9/2014
795669,CD,9/19/2014
795669,CKING,9/19/2014
795714,CKING,9/19/2014
795714,IRA,9/23/2014
795714,SVG,9/23/2014
796012,ATM,2/3/2015
796012,CKING,2/3/2015
796012,HMEQLC,2/3/2015
796053,ATM,2/3/2015
796053,CKING,2/3/2015
796053,IRA,5/11/2015
796091,SVG,5/11/2015
796108,ATM,5/12/2015
796121,AUTO,5/12/2015
796121,CD,5/12/2015
796121,CKING,7/4/2015
796121,HMEQLC,9/28/2015
796121,SVG,9/28/2015
796367,SVG,6/15/2016
796391,CD,6/24/2016
796391,CKING,7/7/2016
796391,SVG,7/11/2016
796512,ATM,7/21/2016
796512,CCRD,9/10/2014
796512,CKING,3/25/2015
796548,CCRD,6/26/2016
796548,CKING,4/6/2016
796548,HMEQLC,6/15/2016
796548,MTG,6/15/2016
796548,SVG,7/11/2016
796553,ATM,7/21/2016
796553,CKING,7/21/2016
796553,HMEQLC,9/10/2014
796553,SVG,5/30/2016
796563,CCRD,6/8/2016
796563,CKING,6/24/2016
796563,SVG,7/11/2016
796585,CD,7/11/2016
796585,CKING,7/11/2016
796585,SVG,7/11/2016
796660,IRA,7/11/2016
796761,ATM,7/11/2016
796761,CKING,7/11/2016
796815,CKING,7/21/2016
796815,SVG,8/4/2016
796834,AUTO,8/4/2016
796834,CCRD,3/25/2015
796834,CD,6/26/2016
796834,CKING,7/11/2016
796834,SVG,7/11/2016
796834,TRUST,7/11/2016
796849,CKING,7/11/2016
796857,IRA,7/11/2016
796857,SVG,7/11/2016
797001,ATM,9/10/2014
797001,CD,6/26/2016
797001,CKING,3/24/2016
797001,SVG,3/24/2016
797001,TRUST,3/24/2016
797160,SVG,3/28/2016
797214,ATM,3/28/2016
797214,AUTO,3/28/2016
797214,CD,3/28/2016
797214,CKING,3/28/2016
797214,HMEQLC,6/2/2015
797231,CKING,3/24/2016
797405,SVG,3/24/2016
797455,CKING,3/24/2016
797455,SVG,3/28/2016
797477,CKING,3/28/2016
797477,SVG,3/28/2016
797599,SVG,3/28/2016
797621,CKING,3/28/2016
797753,CD,3/28/2016
797753,SVG,3/28/2016
797777,CKING,6/2/2015
797777,IRA,6/2/2015
797789,ATM,3/24/2016
797789,CKING,3/24/2016
797789,IRA,3/24/2016
797818,CD,3/28/2016
797818,CKING,3/28/2016
797846,CCRD,3/28/2016
797846,CKING,3/28/2016
797846,SVG,3/28/2016
797915,ATM,3/28/2016
797915,CD,3/28/2016
797915,CKING,3/28/2016
797921,ATM,6/2/2015
797921,CKING,3/24/2016
797921,MMDA,3/24/2016
797921,SVG,3/24/2016
798036,ATM,3/28/2016
798036,CKING,3/28/2016
798036,SVG,3/28/2016
798081,ATM,3/28/2016
798081,SVG,3/28/2016
798160,CKING,6/2/2015
798174,CKCRD,6/2/2015
798174,CKING,9/28/2014
798174,HMEQLC,10/4/2014
798174,SVG,10/4/2014
798177,SVG,10/4/2014
798270,ATM,10/4/2014
798270,CKING,10/4/2014
798353,IRA,10/4/2014
798357,CD,12/8/2014
798357,CKING,12/8/2014
798357,MMDA,12/8/2014
798357,SVG,10/4/2014
798392,CKING,10/4/2014
798392,MMDA,10/4/2014
798392,SVG,10/4/2014
798421,ATM,10/4/2014
798421,AUTO,10/4/2014
798421,CKING,10/4/2014
798500,AUTO,12/8/2014
798500,CCRD,12/8/2014
798500,CD,12/8/2014
798500,CKING,9/28/2014
798562,ATM,10/4/2014
798562,CKING,10/4/2014
798562,HMEQLC,10/4/2014
798562,SVG,10/4/2014
798643,ATM,10/4/2014
798643,CD,12/8/2014
798643,CKING,12/8/2014
798643,IRA,12/8/2014
798643,SVG,12/8/2014
798760,ATM,12/8/2014
798760,CKING,9/28/2014
798760,HMEQLC,9/28/2014
798760,MTG,10/4/2014
798760,SVG,10/4/2014
798837,CKING,10/4/2014
798837,IRA,12/8/2014
798837,SVG,12/8/2014
798852,SVG,12/22/2015
798883,CKING,4/29/2016
798883,MMDA,8/29/2016
798908,IRA,8/29/2016
798922,MMDA,8/29/2016
798924,ATM,9/16/2015
798924,CKING,9/16/2015
798924,IRA,9/16/2015
798924,SVG,9/16/2015
798976,CKING,9/16/2015
798976,MMDA,9/16/2015
798976,SVG,12/22/2015
799077,CD,8/29/2016
799077,CKING,8/29/2016
799077,MMDA,10/18/2014
799077,TRUST,10/18/2014
799181,CD,10/18/2014
799181,CKING,10/18/2014
799181,TRUST,10/18/2014
799245,ATM,4/10/2015
799245,CD,4/10/2015
799245,CKING,4/10/2015
799245,SVG,4/10/2015
799258,CCRD,4/10/2015
799258,CKING,3/21/2016
799258,SVG,10/18/2014
799307,CKING,10/18/2014
799307,SVG,4/10/2015
799355,CD,4/10/2015
799355,SVG,4/10/2015
799489,ATM,4/10/2015
799489,CKING,4/10/2015
799489,MMDA,5/12/2015
799489,SVG,10/18/2014
799532,CKING,10/18/2014
799532,HMEQLC,4/10/2015
799532,MMDA,4/10/2015
799532,SVG,4/10/2015
799550,CKING,4/10/2015
799550,MMDA,4/10/2015
799582,ATM,5/12/2015
799582,CKING,3/21/2016
799582,IRA,10/18/2014
799582,MMDA,4/10/2015
799661,AUTO,4/10/2015
799661,CKING,4/10/2015
799661,HMEQLC,4/10/2015
799661,MTG,4/10/2015
799661,SVG,4/10/2015
799696,CD,4/10/2015
799696,CKCRD,4/10/2015
799696,CKING,4/10/2015
799696,SVG,5/12/2015
799696,TRUST,12/6/2014
799709,CCRD,12/6/2014
799709,CKCRD,12/6/2014
799709,CKING,12/6/2014
799709,HMEQLC,12/6/2014
799709,SVG,12/6/2014
799802,MMDA,1/12/2016
799825,ATM,1/12/2016
799825,CKING,3/18/2016
799825,MTG,1/12/2016
799825,SVG,1/12/2016
799936,CKING,3/18/2016
799939,ATM,1/12/2016
799939,CKING,1/12/2016
799939,SVG,3/24/2016
799966,ATM,6/5/2016
799966,CD,6/5/2016
799966,CKING,6/25/2016
799966,MTG,6/25/2016
799966,SVG,6/25/2016
799997,ATM,6/27/2016
799997,CKING,6/27/2016
799997,HMEQLC,6/27/2016
799997,SVG,6/27/2016
800031,CKING,8/24/2016
800031,SVG,10/7/2015
800161,CKING,10/7/2015
800177,CCRD,4/7/2016
800177,CKING,6/5/2016
800177,IRA,6/5/2016
800177,SVG,6/22/2016
800185,CKING,6/22/2016
800257,CKING,6/22/2016
800257,SVG,6/22/2016
800334,CCRD,6/25/2016
800334,CKING,6/27/2016
800334,MMDA,8/24/2016
800334,TRUST,8/24/2016
800560,CKING,10/7/2015
800560,SVG,10/7/2015
800573,CCRD,6/5/2016
800573,MMDA,6/25/2016
800580,CKING,6/25/2016
800580,MMDA,6/25/2016
800580,SVG,6/25/2016
800580,TRUST,6/27/2016
800650,ATM,6/27/2016
800650,CKING,8/24/2016
800650,SVG,10/7/2015
800824,ATM,10/7/2015
800824,CCRD,10/7/2015
800824,CKING,3/24/2016
800824,HMEQLC,3/24/2016
800824,SVG,3/24/2016
800834,CKING,6/5/2016
800873,CKING,6/5/2016
800873,SVG,6/5/2016
800897,CKING,6/22/2016
800897,SVG,6/25/2016
800987,ATM,6/27/2016
800987,CKING,6/27/2016
800987,SVG,6/27/2016
801251,ATM,6/27/2016
801251,CD,6/27/2016
801251,CKING,6/27/2016
801251,SVG,8/24/2016
801329,CKING,9/24/2014
801329,SVG,9/24/2014
801445,ATM,9/24/2014
801445,CKING,9/24/2014
801445,SVG,9/24/2014
801469,CKING,9/24/2014
801513,CCRD,9/24/2014
801513,CD,9/24/2014
801513,CKING,9/24/2014
801513,IRA,9/24/2014
801513,SVG,9/24/2014
801539,CCRD,9/24/2014
801539,CKCRD,9/25/2014
801539,CKING,9/25/2014
801568,CCRD,9/25/2014
801568,CKCRD,9/25/2014
801568,CKING,9/25/2014
801568,MMDA,9/25/2014
801568,SVG,9/25/2014
801568,TRUST,9/25/2014
801569,CCRD,10/29/2014
801569,CKCRD,10/29/2014
801569,CKING,10/29/2014
801776,CKING,10/29/2014
801952,ATM,10/29/2014
801986,CCRD,10/29/2014
801986,CKING,10/30/2014
801986,IRA,10/30/2014
801986,SVG,10/30/2014
802110,SVG,10/30/2014
802177,ATM,11/5/2014
802177,CKING,11/5/2014
802177,HMEQLC,11/8/2014
802258,CKING,11/8/2014
802258,MMDA,11/10/2014
802258,SVG,11/10/2014
802348,ATM,11/28/2014
802348,CKING,11/28/2014
802348,HMEQLC,11/28/2014
802348,MTG,11/28/2014
802348,SVG,11/28/2014
802424,ATM,11/28/2014
802424,CCRD,11/28/2014
802424,CKING,11/28/2014
802424,HMEQLC,11/28/2014
802425,CD,11/28/2014
802425,CKING,11/28/2014
802425,SVG,11/28/2014
802425,TRUST,2/25/2015
802555,ATM,2/25/2015
802555,CKING,2/25/2015
802555,SVG,2/25/2015
802584,ATM,2/25/2015
802584,CKING,2/25/2015
802584,HMEQLC,2/25/2015
802584,MMDA,2/25/2015
802584,SVG,2/25/2015
802613,CKING,3/8/2015
802613,HMEQLC,3/8/2015
802613,IRA,3/8/2015
802613,SVG,3/8/2015
802757,CKING,3/8/2015
802757,HMEQLC,4/24/2015
802757,IRA,4/24/2015
802757,MTG,4/24/2015
802757,SVG,4/24/2015
802784,MMDA,4/24/2015
802801,CKING,4/24/2015
802844,ATM,6/10/2015
802844,CKING,6/10/2015
802844,SVG,6/10/2015
802874,CKING,6/10/2015
802874,SVG,11/29/2015
802877,CKING,11/29/2015
802877,SVG,12/19/2015
802913,CKING,12/19/2015
802931,CCRD,12/19/2015
802931,CKCRD,12/19/2015
802931,CKING,12/19/2015
802931,MMDA,12/19/2015
802990,CKING,12/19/2015
802990,HMEQLC,12/19/2015
802990,SVG,12/19/2015
803041,ATM,6/26/2016
803041,CKING,6/26/2016
803041,HMEQLC,6/26/2016
803068,CKING,9/24/2014
803068,HMEQLC,9/24/2014
803068,SVG,9/24/2014
803254,CCRD,9/24/2014
803254,CKCRD,9/24/2014
803254,CKING,9/24/2014
803254,IRA,9/24/2014
803346,AUTO,9/24/2014
803346,CKING,9/24/2014
803346,SVG,9/24/2014
803348,SVG,9/24/2014
803372,ATM,9/24/2014
803372,CKING,9/24/2014
803372,MMDA,9/25/2014
803438,CKING,9/25/2014
803450,AUTO,9/25/2014
803450,CD,9/25/2014
803450,CKCRD,9/25/2014
803450,CKING,10/29/2014
803450,HMEQLC,10/29/2014
803450,SVG,10/29/2014
803450,TRUST,10/29/2014
803474,CKING,10/29/2014
803585,ATM,10/29/2014
803585,CKING,10/29/2014
803632,IRA,10/29/2014
803634,CD,10/29/2014
803634,CKING,10/30/2014
803634,MMDA,10/30/2014
803646,CD,10/30/2014
803646,CKING,11/5/2014
803646,SVG,11/5/2014
803653,ATM,11/5/2014
803653,CD,2/25/2015
803653,CKING,2/25/2015
803653,SVG,2/25/2015
803664,CKING,2/25/2015
803664,SVG,4/22/2015
803677,CD,4/22/2015
803677,CKING,4/22/2015
803677,MMDA,4/30/2015
803700,ATM,6/11/2015
803700,CKING,6/14/2015
803700,IRA,6/14/2015
803700,SVG,6/14/2015
803734,ATM,9/9/2015
803734,CCRD,9/9/2015
803734,CKING,9/9/2015
803734,SVG,9/11/2015
803764,ATM,9/11/2015
803764,CKING,9/12/2015
803764,HMEQLC,9/12/2015
803764,SVG,9/13/2015
803766,CKING,9/13/2015
803777,CD,9/18/2015
803777,CKING,9/18/2015
803777,SVG,9/18/2015
803821,CKING,11/15/2015
803821,SVG,2/22/2016
803834,CKING,2/22/2016
803834,MMDA,7/30/2016
803834,TRUST,10/8/2014
803879,CKING,10/13/2014
803879,MMDA,10/13/2014
803903,ATM,10/13/2014
803903,CKING,10/13/2014
803942,ATM,10/13/2014
803942,CKING,10/13/2014
803950,CKING,10/13/2014
803978,CCRD,10/13/2014
803978,CKCRD,10/13/2014
803978,CKING,10/13/2014
803978,IRA,10/13/2014
803978,SVG,10/17/2014
804045,ATM,10/17/2014
804045,CKING,10/20/2014
804045,HMEQLC,10/20/2014
804045,MTG,10/20/2014
804045,SVG,10/20/2014
804104,ATM,11/26/2014
804104,AUTO,11/26/2014
804104,CKING,2/25/2015
804104,MMDA,2/25/2015
804150,CCRD,2/25/2015
804150,CKCRD,2/25/2015
804150,CKING,4/22/2015
804150,MMDA,6/14/2015
804150,SVG,6/14/2015
804151,ATM,9/9/2015
804151,CCRD,9/9/2015
804151,CKING,9/11/2015
804151,HMEQLC,9/11/2015
804151,SVG,9/11/2015
804174,ATM,9/12/2015
804174,CKING,9/12/2015
804174,SVG,9/12/2015
804193,CKING,9/18/2015
804230,CD,11/15/2015
804230,CKING,11/15/2015
804230,SVG,2/22/2016
804263,ATM,2/22/2016
804263,CKING,2/22/2016
804263,HMEQLC,8/11/2016
804263,MTG,10/8/2014
804306,CD,10/8/2014
804353,CCRD,10/8/2014
804353,CKCRD,10/13/2014
804353,CKING,10/13/2014
804353,SVG,10/13/2014
804361,CD,10/13/2014
804361,CKING,10/13/2014
804361,SVG,10/13/2014
804418,ATM,10/13/2014
804418,CKING,10/13/2014
804418,HMEQLC,10/17/2014
804418,MMDA,10/20/2014
804418,SVG,10/20/2014
804420,CKING,10/20/2014
804420,MMDA,10/20/2014
804420,SVG,11/26/2014
804438,CKING,11/26/2014
804474,CD,11/26/2014
804585,CKING,11/26/2014
804595,ATM,2/25/2015
804595,CKING,2/25/2015
804630,ATM,2/25/2015
804630,CKING,2/25/2015
804630,IRA,2/25/2015
804630,SVG,2/25/2015
804677,ATM,2/25/2015
804677,CKING,4/22/2015
804689,CCRD,4/22/2015
804689,CKING,4/22/2015
804689,MMDA,6/11/2015
804689,SVG,6/11/2015
804692,CKING,6/11/2015
804692,SVG,6/14/2015
804705,ATM,6/14/2015
804705,CKING,6/14/2015
804705,SVG,9/9/2015
804901,CD,9/9/2015
804901,CKING,9/9/2015
805077,ATM,9/11/2015
805077,CKING,9/11/2015
805077,SVG,9/18/2015
805082,ATM,11/15/2015
805082,CD,11/15/2015
805082,CKING,11/15/2015
805082,MMDA,2/22/2016
805082,SVG,2/22/2016
805089,CCRD,7/30/2016
805089,CD,8/11/2016
805089,CKING,10/13/2014
805163,ATM,10/13/2014
805163,CKING,10/13/2014
805163,HMEQLC,10/13/2014
805163,MMDA,10/13/2014
805163,MTG,10/13/2014
805167,CKING,10/13/2014
805167,SVG,10/13/2014
805182,ATM,10/17/2014
805182,CKING,10/20/2014
805182,SVG,11/26/2014
805188,CKCRD,11/26/2014
805188,CKING,11/26/2014
805188,SVG,2/25/2015
805215,CKING,2/25/2015
805312,ATM,4/22/2015
805312,CD,4/22/2015
805312,CKING,4/22/2015
805312,SVG,4/22/2015
805312,TRUST,4/22/2015
805401,ATM,6/11/2015
805401,CKING,6/14/2015
805401,MMDA,6/14/2015
805405,CD,6/14/2015
805405,CKING,6/14/2015
805433,ATM,9/9/2015
805433,CKING,9/9/2015
805433,HMEQLC,9/11/2015
805433,MTG,9/11/2015
805433,SVG,11/15/2015
805456,CKING,11/15/2015
805456,SVG,2/22/2016
805472,CKING,7/18/2016
805472,SVG,7/18/2016
805479,ATM,7/30/2016
805479,CKING,7/30/2016
805479,SVG,3/25/2016
805616,CD,3/25/2016
805616,CKING,3/25/2016
805616,MMDA,3/25/2016
805616,PLOAN,3/25/2016
805616,SVG,3/25/2016
805625,CD,3/25/2016
805625,CKING,3/25/2016
805625,HMEQLC,3/25/2016
805625,MMDA,3/24/2016
805657,CKING,3/28/2016
805812,CD,7/12/2016
805812,CKING,7/12/2016
805812,HMEQLC,7/12/2016
805821,CD,7/12/2016
805821,CKING,7/12/2016
805821,MMDA,7/12/2016
805994,CKING,7/12/2016
805994,HMEQLC,7/12/2016
805994,SVG,7/12/2016
806051,CCRD,7/12/2016
806051,CD,7/12/2016
806051,CKING,7/12/2016
806051,SVG,7/12/2016
806130,CKING,7/12/2016
806130,MTG,7/23/2016
806166,CKING,7/23/2016
806166,SVG,7/23/2016
806410,ATM,7/25/2016
806410,CKING,7/28/2016
806410,MMDA,7/28/2016
806410,SVG,7/28/2016
806534,ATM,7/28/2016
806534,CKING,7/28/2016
806534,HMEQLC,3/24/2016
806534,SVG,3/24/2016
806561,CCRD,3/24/2016
806561,CKING,3/28/2016
806561,HMEQLC,7/12/2016
806690,CKING,7/12/2016
806690,MMDA,7/12/2016
806690,TRUST,7/12/2016
806695,CKING,7/12/2016
806695,MMDA,7/12/2016
806695,SVG,7/12/2016
806695,TRUST,7/12/2016
806718,ATM,7/12/2016
806718,CKING,7/12/2016
806726,CKING,7/12/2016
806726,IRA,7/12/2016
806730,ATM,7/12/2016
806730,SVG,7/12/2016
806769,CD,7/12/2016
806769,CKING,7/12/2016
806769,SVG,7/12/2016
806912,CD,7/23/2016
806923,ATM,7/25/2016
806923,CCRD,7/28/2016
806923,CKING,7/28/2016
806923,SVG,7/28/2016
807047,CKING,7/28/2016
807047,MMDA,7/28/2016
807056,CD,7/28/2016
807056,CKING,7/28/2016
807056,MTG,7/28/2016
807056,SVG,7/28/2016
807078,ATM,7/28/2016
807078,SVG,7/28/2016
807272,CD,3/24/2016
807272,CKING,4/2/2016
807272,SVG,4/2/2016
807310,CKING,7/12/2016
807310,IRA,7/12/2016
807334,CCRD,7/12/2016
807334,CKING,7/12/2016
807334,SVG,7/12/2016
807469,ATM,7/12/2016
807469,CD,7/12/2016
807469,CKING,7/12/2016
807469,MMDA,7/12/2016
807501,ATM,7/12/2016
807501,CKING,7/12/2016
807501,HMEQLC,7/23/2016
807501,SVG,7/23/2016
807516,CKING,7/25/2016
807516,SVG,7/28/2016
807549,CCRD,7/28/2016
807549,CKCRD,7/28/2016
807549,CKING,7/28/2016
807549,MTG,7/28/2016
807549,SVG,7/28/2016
807591,AUTO,7/28/2016
807591,CD,7/28/2016
807591,CKING,7/28/2016
807591,HMEQLC,3/24/2016
807591,IRA,3/28/2016
807591,SVG,3/28/2016
807752,ATM,4/2/2016
807752,CCRD,7/12/2016
807752,CKING,7/12/2016
807752,SVG,7/12/2016
807753,CKING,7/12/2016
807769,CD,7/12/2016
807769,CKING,7/12/2016
807769,SVG,7/12/2016
807800,ATM,7/12/2016
807800,CKING,7/12/2016
807800,SVG,7/12/2016
807851,CKING,7/12/2016
807851,MMDA,7/12/2016
807851,SVG,7/12/2016
807864,ATM,7/12/2016
807864,CKING,7/12/2016
807864,SVG,7/12/2016
807889,CCRD,7/12/2016
807889,CD,7/12/2016
807889,CKING,7/12/2016
807889,SVG,7/12/2016
807909,ATM,7/12/2016
807909,CKING,7/12/2016
807909,IRA,7/12/2016
807924,CCRD,7/12/2016
807924,CKING,7/23/2016
807924,MMDA,7/25/2016
807924,TRUST,7/28/2016
808021,CKING,7/28/2016
808021,IRA,7/28/2016
808021,SVG,7/28/2016
808028,ATM,7/28/2016
808028,AUTO,9/6/2015
808028,CD,9/6/2015
808028,SVG,9/6/2015
808107,ATM,9/6/2015
808119,ATM,9/6/2015
808119,CD,9/6/2015
808119,MMDA,9/6/2015
808232,CCRD,9/6/2015
808232,CKING,2/18/2016
808232,SVG,2/18/2016
808264,CKCRD,2/18/2016
808264,CKING,3/12/2016
808264,HMEQLC,3/12/2016
808266,ATM,3/12/2016
808266,CCRD,9/6/2015
808266,CKING,9/6/2015
808266,HMEQLC,9/6/2015
808368,CKCRD,9/6/2015
808368,CKING,9/6/2015
808368,HMEQLC,9/6/2015
808368,SVG,9/6/2015
808376,CD,9/6/2015
808379,SVG,9/6/2015
808389,CCRD,2/18/2016
808389,CKING,2/18/2016
808389,SVG,2/18/2016
808411,AUTO,2/18/2016
808411,CD,3/12/2016
808411,CKING,9/6/2015
808414,ATM,9/6/2015
808414,CD,9/6/2015
808414,CKING,9/6/2015
808414,MMDA,9/6/2015
808427,ATM,9/6/2015
808427,CKING,9/6/2015
808427,IRA,9/6/2015
808427,SVG,2/18/2016
808434,CKING,2/18/2016
808434,MMDA,3/12/2016
808439,CCRD,3/12/2016
808439,CKCRD,3/12/2016
808439,CKING,3/12/2016
808476,CKING,3/12/2016
808476,SVG,9/6/2015
808496,CCRD,9/6/2015
808496,CKCRD,9/6/2015
808496,CKING,9/6/2015
808614,CCRD,9/6/2015
808614,CD,9/6/2015
808614,CKCRD,3/12/2016
808614,CKING,3/12/2016
808614,MTG,3/12/2016
808614,SVG,3/12/2016
808639,CCRD,3/12/2016
808639,SVG,3/12/2016
808736,CKING,3/12/2016
808741,CKING,3/12/2016
808741,SVG,3/12/2016
808747,CKING,3/12/2016
808747,MMDA,5/31/2015
808747,SVG,12/1/2014
808747,TRUST,12/1/2014
808795,ATM,12/1/2014
808795,CKING,12/1/2014
808795,MTG,12/1/2014
808795,SVG,12/1/2014
808903,ATM,12/1/2014
808903,CKING,12/1/2014
808903,MTG,6/21/2015
808903,SVG,6/27/2015
808940,ATM,5/3/2016
808940,AUTO,5/3/2016
808940,CKING,6/22/2016
808940,HMEQLC,12/1/2014
808940,MTG,12/1/2014
808940,SVG,12/1/2014
809068,SVG,12/1/2014
809100,ATM,6/21/2015
809100,CKING,6/21/2015
809100,SVG,6/27/2015
809139,ATM,6/22/2016
809139,CKING,6/22/2016
809139,SVG,6/22/2016
809150,CKING,12/1/2014
809246,ATM,12/1/2014
809246,CKING,12/1/2014
809246,SVG,12/1/2014
809262,ATM,12/1/2014
809262,CCRD,12/1/2014
809262,CKING,12/1/2014
809262,IRA,6/15/2015
809307,ATM,6/21/2015
809307,CKING,6/21/2015
809314,SVG,6/21/2015
809414,ATM,5/3/2016
809414,CKING,5/3/2016
809446,CKCRD,12/1/2014
809446,CKING,12/1/2014
809446,MTG,12/1/2014
809446,SVG,12/1/2014
809492,CD,12/1/2014
809492,CKING,12/1/2014
809492,MMDA,6/15/2015
809640,ATM,6/15/2015
809640,CD,6/21/2015
809640,CKING,6/22/2016
809640,IRA,9/30/2014
809640,PLOAN,5/3/2015
809640,SVG,5/3/2015
809679,ATM,5/3/2015
809679,SVG,5/7/2015
809741,CKCRD,6/30/2015
809741,CKING,7/19/2015
809741,IRA,9/30/2014
809741,SVG,5/7/2015
809881,CKING,6/30/2015
809881,SVG,6/30/2015
809941,CD,6/30/2015
809941,SVG,6/30/2015
809965,ATM,12/28/2015
809965,CKING,5/3/2015
809965,IRA,5/7/2015
809965,SVG,5/7/2015
810054,ATM,9/6/2014
810054,CCRD,10/19/2014
810054,CKING,10/19/2014
810054,SVG,10/19/2014
810068,ATM,10/19/2014
810068,CKING,1/3/2015
810068,IRA,1/3/2015
810068,SVG,1/3/2015
810079,ATM,9/6/2014
810190,CCRD,9/6/2014
810190,CKCRD,10/27/2014
810190,CKING,10/27/2014
